startX,startY,startZ,endX,endY,endZ,cyl_ID,parent_ID,axis_ID,branch_order,radius,length,volume,subtree_length
216728.076,5199923.641,210.430,216727.983,5199923.664,210.529,16170,15283,369,3,0.004,0.138,0.00001,0.256
216727.983,5199923.664,210.529,216727.901,5199923.682,210.572,16171,16170,369,3,0.003,0.094,0.00000,0.164
216727.901,5199923.682,210.572,216727.818,5199923.696,210.599,16172,16171,369,3,0.003,0.088,0.00000,0.079
216726.565,5199923.097,210.478,216726.552,5199923.173,210.563,16173,15709,257,2,0.011,0.115,0.00004,1.182
216730.628,5199923.043,210.404,216730.482,5199923.039,210.542,16174,16146,111,3,0.011,0.201,0.00007,1.451
216729.487,5199918.144,210.593,216729.452,5199918.139,210.736,16175,15707,2657,6,0.008,0.148,0.00003,1.049
216727.287,5199917.172,210.594,216727.341,5199917.155,210.701,16176,15708,2966,8,0.003,0.121,0.00000,0.239
216726.516,5199921.863,210.474,216726.516,5199921.792,210.524,16177,15613,349,3,0.003,0.088,0.00000,0.077
216726.516,5199921.792,210.524,216726.507,5199921.725,210.573,16178,16177,349,3,0.002,0.083,0.00000,0.000
216730.515,5199921.103,210.464,216730.593,5199921.094,210.558,16179,15608,711,4,0.004,0.122,0.00000,0.427
216728.733,5199926.097,209.744,216728.663,5199926.141,209.783,16180,16138,1316,5,0.003,0.092,0.00000,0.105
216726.778,5199922.313,211.145,216726.754,5199922.278,211.224,16181,15875,311,2,0.005,0.090,0.00001,0.441
216723.128,5199915.254,209.384,216723.157,5199915.295,209.479,16182,16067,1800,7,0.005,0.107,0.00001,0.897
216730.635,5199919.414,209.762,216730.592,5199919.394,209.844,16183,15788,759,7,0.003,0.095,0.00000,0.210
216722.976,5199917.709,209.417,216723.052,5199917.507,209.382,16184,15929,2161,5,0.002,0.219,0.00000,0.000
216726.625,5199924.220,208.987,216726.625,5199924.106,208.982,16185,15939,1478,3,0.013,0.114,0.00006,1.683
216726.625,5199924.106,208.982,216726.616,5199924.001,208.970,16186,16185,1478,3,0.012,0.106,0.00005,1.585
216726.616,5199924.001,208.970,216726.596,5199923.917,208.964,16187,16186,1478,3,0.012,0.087,0.00004,1.496
216726.596,5199923.917,208.964,216726.555,5199923.853,208.974,16188,16187,1478,3,0.011,0.077,0.00003,1.419
216726.555,5199923.853,208.974,216726.489,5199923.809,209.005,16189,16188,1478,3,0.011,0.086,0.00003,1.342
216726.489,5199923.809,209.005,216726.418,5199923.773,209.063,16190,16189,1478,3,0.010,0.098,0.00003,1.236
216730.679,5199920.697,210.402,216730.758,5199920.670,210.511,16191,15617,719,6,0.002,0.138,0.00000,0.000
216722.946,5199915.280,209.038,216722.865,5199915.251,209.082,16192,15429,1770,4,0.016,0.096,0.00008,2.075
216722.865,5199915.251,209.082,216722.789,5199915.221,209.127,16193,16192,1770,4,0.015,0.094,0.00007,1.985
216722.789,5199915.221,209.127,216722.714,5199915.189,209.178,16194,16193,1770,4,0.015,0.096,0.00006,1.892
216722.714,5199915.189,209.178,216722.751,5199915.197,209.264,16195,16194,1783,5,0.002,0.094,0.00000,0.000
216729.677,5199922.362,210.636,216729.622,5199922.410,210.707,16196,15908,73,6,0.002,0.102,0.00000,0.000
216730.592,5199919.394,209.844,216730.546,5199919.383,209.924,16197,16183,759,7,0.003,0.092,0.00000,0.141
216730.520,5199919.682,209.804,216730.437,5199919.640,209.892,16198,15619,763,8,0.002,0.128,0.00000,0.121
216730.437,5199919.640,209.892,216730.394,5199919.609,209.948,16199,16198,763,8,0.002,0.077,0.00000,0.055
216730.394,5199919.609,209.948,216730.347,5199919.575,210.007,16200,16199,763,8,0.002,0.083,0.00000,0.000
216728.257,5199917.493,211.025,216728.230,5199917.471,211.140,16201,15371,2724,4,0.013,0.120,0.00007,1.444
216728.230,5199917.471,211.140,216728.202,5199917.449,211.249,16202,16201,2724,4,0.012,0.115,0.00006,1.325
216728.109,5199923.054,211.013,216728.152,5199923.066,211.129,16203,15876,304,4,0.005,0.124,0.00001,0.606
216731.425,5199919.829,210.054,216731.463,5199919.804,210.134,16204,15124,755,5,0.004,0.092,0.00000,0.409
216731.658,5199921.736,209.525,216731.734,5199921.684,209.551,16205,15568,857,4,0.003,0.096,0.00000,0.116
216727.920,5199923.675,210.275,216727.864,5199923.701,210.236,16206,15744,363,4,0.005,0.073,0.00001,0.609
216727.864,5199923.701,210.236,216727.825,5199923.712,210.171,16207,16206,363,4,0.005,0.077,0.00001,0.531
216722.513,5199924.228,209.398,216722.511,5199924.295,209.449,16208,15164,3312,6,0.003,0.084,0.00000,0.177
216723.267,5199917.053,209.795,216723.249,5199917.110,209.885,16209,15489,1895,4,0.003,0.108,0.00000,0.101
216723.249,5199917.110,209.885,216723.231,5199917.168,209.975,16210,16209,1895,4,0.002,0.108,0.00000,0.000
216731.747,5199921.196,209.939,216731.779,5199921.272,209.978,16211,15770,772,6,0.003,0.091,0.00000,0.073
216731.779,5199921.272,209.978,216731.809,5199921.340,210.019,16212,16211,772,6,0.002,0.086,0.00000,0.000
216727.498,5199920.101,211.167,216727.461,5199920.110,211.212,16213,15866,2927,7,0.002,0.058,0.00000,0.000
216731.930,5199922.912,209.733,216732.101,5199922.970,209.767,16214,15517,818,6,0.002,0.183,0.00000,0.000
216727.301,5199920.154,211.141,216727.292,5199920.193,211.208,16215,15364,2872,5,0.012,0.077,0.00003,1.595
216727.292,5199920.193,211.208,216727.280,5199920.226,211.271,16216,16215,2872,5,0.011,0.073,0.00003,1.519
216732.648,5199920.338,209.298,216732.615,5199920.387,209.400,16217,15936,630,3,0.006,0.118,0.00002,0.902
216732.615,5199920.387,209.400,216732.582,5199920.428,209.496,16218,16217,630,3,0.006,0.109,0.00001,0.792
216728.691,5199922.017,211.023,216728.658,5199922.026,211.092,16219,15367,247,4,0.004,0.077,0.00000,0.292
216728.658,5199922.026,211.092,216728.630,5199922.036,211.176,16220,16219,247,4,0.003,0.089,0.00000,0.207
216723.537,5199917.122,209.964,216723.632,5199917.214,209.961,16221,14947,1924,5,0.004,0.133,0.00001,0.299
216728.082,5199923.031,211.126,216727.992,5199922.971,211.154,16222,15877,303,4,0.003,0.112,0.00000,0.187
216727.992,5199922.971,211.154,216727.908,5199922.939,211.195,16223,16222,303,4,0.003,0.098,0.00000,0.100
216728.187,5199916.515,209.456,216728.222,5199916.366,209.412,16224,15153,2755,5,0.002,0.159,0.00000,0.000
216723.983,5199915.882,210.064,216723.960,5199915.807,210.130,16225,15762,1922,6,0.005,0.103,0.00001,0.469
216723.276,5199918.702,209.610,216723.248,5199918.696,209.703,16226,15790,2129,4,0.003,0.097,0.00000,0.098
216723.248,5199918.696,209.703,216723.221,5199918.689,209.796,16227,16226,2129,4,0.002,0.097,0.00000,0.000
216729.733,5199924.225,209.509,216729.759,5199924.161,209.554,16228,15948,1380,4,0.006,0.082,0.00001,0.820
216727.768,5199917.885,211.143,216727.718,5199917.756,211.128,16229,15874,2709,4,0.003,0.140,0.00000,0.095
216727.718,5199917.756,211.128,216727.783,5199917.702,211.171,16230,16229,2709,4,0.002,0.095,0.00000,0.000
216729.143,5199921.832,211.027,216729.288,5199921.759,211.019,16231,15376,230,4,0.002,0.162,0.00000,0.000
216723.069,5199916.725,209.588,216722.959,5199916.633,209.603,16232,15581,1890,4,0.008,0.144,0.00003,0.670
216724.973,5199916.095,209.978,216725.038,5199916.135,210.014,16233,15641,1950,5,0.005,0.084,0.00001,0.414
216725.038,5199916.135,210.014,216725.091,5199916.190,210.042,16234,16233,1950,5,0.004,0.081,0.00000,0.330
216725.091,5199916.190,210.042,216725.120,5199916.256,210.071,16235,16234,1950,5,0.004,0.078,0.00000,0.246
216723.537,5199917.122,209.964,216723.604,5199917.147,210.113,16236,14947,1925,5,0.005,0.166,0.00002,0.498
216728.665,5199917.957,210.935,216728.667,5199918.067,211.032,16237,13781,2707,5,0.006,0.147,0.00002,0.635
216728.667,5199918.067,211.032,216728.708,5199918.153,211.103,16238,16237,2707,5,0.005,0.119,0.00001,0.531
216729.143,5199921.832,211.027,216729.170,5199921.841,211.116,16239,15376,201,3,0.011,0.093,0.00004,1.452
216723.157,5199915.295,209.479,216723.269,5199915.529,209.378,16240,16182,1801,8,0.002,0.279,0.00001,0.000
216723.548,5199916.361,210.160,216723.471,5199916.352,210.214,16241,14953,1915,6,0.009,0.094,0.00003,1.240
216728.189,5199917.362,210.907,216728.110,5199917.263,210.915,16242,15382,2736,5,0.007,0.127,0.00002,0.724
216728.110,5199917.263,210.915,216728.043,5199917.174,210.935,16243,16242,2736,5,0.006,0.112,0.00001,0.616
216728.043,5199917.174,210.935,216728.000,5199917.094,210.977,16244,16243,2736,5,0.005,0.100,0.00001,0.523
216728.000,5199917.094,210.977,216727.941,5199917.039,211.013,16245,16244,2736,5,0.005,0.088,0.00001,0.440
216727.941,5199917.039,211.013,216727.845,5199917.045,211.024,16246,16245,2736,5,0.004,0.097,0.00000,0.340
216730.556,5199920.883,210.448,216730.529,5199920.917,210.545,16247,15710,715,4,0.006,0.106,0.00001,0.981
216727.380,5199917.586,210.752,216727.357,5199917.568,210.838,16248,15700,2971,7,0.004,0.091,0.00000,0.441
216727.357,5199917.568,210.838,216727.343,5199917.670,210.850,16249,16248,2972,8,0.003,0.104,0.00000,0.147
216727.343,5199917.670,210.850,216727.302,5199917.737,210.857,16250,16249,2972,8,0.003,0.079,0.00000,0.076
216727.302,5199917.737,210.857,216727.264,5199917.809,210.865,16251,16250,2972,8,0.002,0.082,0.00000,0.000
216729.487,5199918.144,210.593,216729.464,5199918.020,210.634,16252,15707,2666,7,0.004,0.133,0.00001,0.475
216729.464,5199918.020,210.634,216729.392,5199917.972,210.686,16253,16252,2666,7,0.004,0.101,0.00000,0.372
216729.392,5199917.972,210.686,216729.428,5199917.853,210.743,16254,16253,2667,8,0.003,0.137,0.00000,0.206
216730.653,5199921.806,210.597,216730.698,5199921.787,210.683,16255,15704,46,4,0.004,0.099,0.00000,0.314
216729.452,5199918.139,210.736,216729.410,5199918.291,210.742,16256,16175,2658,7,0.003,0.158,0.00001,0.264
216730.653,5199921.806,210.597,216730.784,5199921.669,210.549,16257,15704,48,5,0.002,0.196,0.00000,0.000
216722.574,5199924.850,209.163,216722.554,5199924.900,209.213,16258,16080,3299,5,0.004,0.074,0.00000,0.258
216722.554,5199924.900,209.213,216722.599,5199924.947,209.259,16259,16258,3299,5,0.003,0.080,0.00000,0.163
216729.981,5199922.166,210.870,216729.992,5199922.116,210.976,16260,15682,87,6,0.003,0.118,0.00000,0.113
216729.992,5199922.116,210.976,216730.006,5199922.066,211.084,16261,16260,87,6,0.002,0.119,0.00000,0.000
216732.261,5199922.541,209.751,216732.278,5199922.591,209.847,16262,15777,844,4,0.006,0.110,0.00001,1.828
216732.278,5199922.591,209.847,216732.307,5199922.630,209.941,16263,16262,844,4,0.006,0.106,0.00001,1.732
216732.307,5199922.630,209.941,216732.341,5199922.648,210.031,16264,16263,844,4,0.005,0.098,0.00001,1.634
216724.881,5199915.599,209.803,216724.943,5199915.625,209.926,16265,15029,1955,5,0.005,0.140,0.00001,0.384
216724.881,5199915.599,209.803,216724.734,5199915.745,209.982,16266,15029,1957,5,0.003,0.274,0.00001,0.078
216724.734,5199915.745,209.982,216724.673,5199915.735,210.029,16267,16266,1957,5,0.002,0.078,0.00000,0.000
216723.537,5199917.122,209.964,216723.452,5199917.171,209.979,16268,14947,1896,4,0.019,0.099,0.00011,1.961
216723.598,5199914.700,209.071,216723.495,5199914.695,209.036,16269,16096,1831,7,0.004,0.110,0.00001,0.613
216721.665,5199923.104,208.986,216721.580,5199923.149,209.013,16270,14965,3330,6,0.004,0.100,0.00000,0.305
216729.887,5199922.195,210.826,216729.822,5199922.178,210.902,16271,15695,86,5,0.004,0.101,0.00000,0.310
216729.822,5199922.178,210.902,216729.770,5199922.159,210.972,16272,16271,86,5,0.003,0.090,0.00000,0.216
216729.028,5199922.364,210.911,216729.050,5199922.425,210.976,16273,15374,225,4,0.005,0.092,0.00001,0.569
216729.050,5199922.425,210.976,216729.057,5199922.484,211.049,16274,16273,225,4,0.005,0.094,0.00001,0.477
216730.396,5199922.393,210.660,216730.601,5199922.254,210.595,16275,15401,66,4,0.002,0.257,0.00001,0.000
216728.879,5199919.033,211.192,216728.928,5199919.004,211.266,16276,15872,2819,5,0.010,0.094,0.00003,1.346
216728.928,5199919.004,211.266,216728.979,5199918.976,211.341,16277,16276,2819,5,0.009,0.095,0.00003,1.252
216730.471,5199922.420,210.705,216730.554,5199922.452,210.740,16278,15402,39,3,0.014,0.096,0.00006,1.934
216730.554,5199922.452,210.740,216730.633,5199922.486,210.777,16279,16278,39,3,0.013,0.094,0.00005,1.840
216730.633,5199922.486,210.777,216730.713,5199922.516,210.817,16280,16279,39,3,0.013,0.093,0.00005,1.743
216730.713,5199922.516,210.817,216730.786,5199922.541,210.865,16281,16280,39,3,0.012,0.092,0.00004,1.652
216730.786,5199922.541,210.865,216730.859,5199922.564,210.919,16282,16281,39,3,0.011,0.093,0.00004,1.562
216730.859,5199922.564,210.919,216730.931,5199922.585,210.973,16283,16282,39,3,0.011,0.092,0.00003,1.467
216726.565,5199923.097,210.478,216726.527,5199922.918,210.624,16284,15709,265,3,0.002,0.234,0.00000,0.000
216729.130,5199922.752,210.585,216729.111,5199922.801,210.656,16285,15297,221,5,0.002,0.089,0.00000,0.000
216728.229,5199923.762,210.515,216728.307,5199923.793,210.531,16286,16169,359,2,0.009,0.085,0.00002,0.942
216728.307,5199923.793,210.531,216728.387,5199923.829,210.543,16287,16286,359,2,0.008,0.089,0.00002,0.859
216729.808,5199921.720,210.709,216729.733,5199921.747,210.766,16288,15398,51,5,0.002,0.098,0.00000,0.000
216726.778,5199922.313,211.145,216726.746,5199922.421,211.194,16289,15875,315,3,0.003,0.123,0.00000,0.165
216726.746,5199922.421,211.194,216726.713,5199922.498,211.235,16290,16289,315,3,0.003,0.094,0.00000,0.086
216726.713,5199922.498,211.235,216726.681,5199922.582,211.278,16291,16290,315,3,0.002,0.099,0.00000,0.000
216728.638,5199919.059,211.248,216728.607,5199919.036,211.309,16292,15883,2831,6,0.004,0.073,0.00000,0.326
216728.607,5199919.036,211.309,216728.591,5199919.001,211.372,16293,16292,2831,6,0.003,0.074,0.00000,0.253
216728.591,5199919.001,211.372,216728.454,5199919.000,211.400,16294,16293,2832,7,0.003,0.140,0.00000,0.101
216732.862,5199922.551,207.613,216732.887,5199922.613,207.626,16295,13172,906,5,0.007,0.068,0.00001,1.410
216732.887,5199922.613,207.626,216732.913,5199922.676,207.640,16296,16295,906,5,0.006,0.070,0.00001,1.347
216732.913,5199922.676,207.640,216732.975,5199922.723,207.668,16297,16296,906,5,0.006,0.082,0.00001,1.234
216732.862,5199922.551,207.613,216732.928,5199922.438,207.660,16298,13172,914,6,0.002,0.140,0.00000,0.000
216727.980,5199921.689,211.516,216727.957,5199921.627,211.594,16299,15967,179,3,0.009,0.102,0.00002,1.090
216727.244,5199919.409,211.455,216727.291,5199919.395,211.542,16300,15969,2892,9,0.004,0.100,0.00000,0.594
216727.291,5199919.395,211.542,216727.321,5199919.390,211.624,16301,16300,2892,9,0.004,0.087,0.00000,0.496
216727.596,5199922.048,211.384,216727.521,5199921.989,211.449,16302,15960,154,4,0.002,0.116,0.00000,0.000
216727.599,5199921.767,211.362,216727.510,5199921.741,211.421,16303,15886,186,3,0.005,0.111,0.00001,0.485
216727.106,5199919.579,211.437,216727.056,5199919.636,211.528,16304,15358,2894,9,0.003,0.119,0.00000,0.169
216727.106,5199919.579,211.437,216727.142,5199919.589,211.523,16305,15358,2891,8,0.005,0.094,0.00001,0.914
216727.142,5199919.589,211.523,216727.180,5199919.598,211.607,16306,16305,2891,8,0.005,0.092,0.00001,0.819
216727.180,5199919.598,211.607,216727.206,5199919.613,211.692,16307,16306,2891,8,0.005,0.090,0.00001,0.727
216727.219,5199922.002,211.209,216727.252,5199921.965,211.264,16308,15864,341,2,0.008,0.075,0.00002,0.835
216727.219,5199922.002,211.209,216727.179,5199922.000,211.314,16309,15864,342,3,0.003,0.113,0.00000,0.147
216727.252,5199921.965,211.264,216727.262,5199921.914,211.314,16310,16308,341,2,0.008,0.072,0.00001,0.766
216727.262,5199921.914,211.314,216727.248,5199921.854,211.363,16311,16310,341,2,0.007,0.079,0.00001,0.685
216727.280,5199920.226,211.271,216727.268,5199920.252,211.341,16312,16216,2872,5,0.011,0.076,0.00003,1.452
216727.268,5199920.252,211.341,216727.256,5199920.267,211.423,16313,16312,2872,5,0.010,0.084,0.00003,1.374
216727.256,5199920.267,211.423,216727.250,5199920.277,211.514,16314,16313,2872,5,0.010,0.091,0.00003,1.277
216728.712,5199918.991,211.259,216728.654,5199918.958,211.331,16315,15885,2833,6,0.002,0.098,0.00000,0.000
216728.152,5199923.066,211.129,216728.174,5199923.061,211.235,16316,16203,304,4,0.005,0.109,0.00001,0.500
216728.082,5199923.031,211.126,216728.064,5199922.996,211.217,16317,15877,302,3,0.007,0.099,0.00002,0.779
216727.908,5199922.939,211.195,216727.821,5199922.902,211.234,16318,16223,303,4,0.002,0.102,0.00000,0.000
216726.965,5199922.727,211.292,216726.908,5199922.771,211.379,16319,15978,1,1,0.020,0.113,0.00014,1.826
216726.754,5199922.278,211.224,216726.726,5199922.254,211.310,16320,16181,311,2,0.005,0.094,0.00001,0.351
216726.726,5199922.254,211.310,216726.666,5199922.235,211.386,16321,16320,311,2,0.004,0.098,0.00000,0.234
216727.219,5199922.002,211.209,216727.090,5199921.948,211.255,16322,15864,343,3,0.006,0.147,0.00002,0.703
216727.090,5199921.948,211.255,216727.040,5199921.876,211.284,16323,16322,343,3,0.006,0.093,0.00001,0.603
216727.040,5199921.876,211.284,216726.902,5199921.881,211.313,16324,16323,344,4,0.004,0.140,0.00001,0.459
216727.923,5199921.039,211.133,216727.926,5199921.009,211.237,16325,15869,191,3,0.004,0.108,0.00000,0.205
216727.926,5199921.009,211.237,216727.926,5199920.988,211.341,16326,16325,191,3,0.003,0.106,0.00000,0.106
216728.536,5199919.935,211.257,216728.532,5199920.001,211.309,16327,15868,2814,6,0.004,0.085,0.00000,0.270
216728.532,5199920.001,211.309,216728.523,5199920.070,211.362,16328,16327,2814,6,0.003,0.087,0.00000,0.179
216729.170,5199921.841,211.116,216729.197,5199921.848,211.209,16329,16239,201,3,0.010,0.097,0.00003,1.362
216729.197,5199921.848,211.209,216729.216,5199921.829,211.313,16330,16329,201,3,0.010,0.107,0.00003,1.263
216728.958,5199921.586,211.017,216728.927,5199921.527,211.064,16331,15679,245,4,0.003,0.081,0.00000,0.233
216727.280,5199920.226,211.271,216727.382,5199920.327,211.261,16332,16216,2925,6,0.004,0.144,0.00001,0.385
216727.382,5199920.327,211.261,216727.443,5199920.415,211.279,16333,16332,2925,6,0.004,0.109,0.00000,0.290
216727.443,5199920.415,211.279,216727.496,5199920.502,211.302,16334,16333,2925,6,0.003,0.104,0.00000,0.186
216727.768,5199917.885,211.143,216727.724,5199917.896,211.229,16335,15874,2517,3,0.021,0.098,0.00014,1.853
216727.724,5199917.896,211.229,216727.674,5199917.908,211.312,16336,16335,2517,3,0.020,0.098,0.00013,1.755
216728.230,5199917.471,211.140,216728.094,5199917.616,211.201,16337,16201,2735,5,0.003,0.208,0.00000,0.052
216728.094,5199917.616,211.201,216728.099,5199917.659,211.172,16338,16337,2735,5,0.002,0.052,0.00000,0.000
216728.152,5199923.066,211.129,216728.270,5199923.035,211.101,16339,16203,306,5,0.003,0.125,0.00000,0.173
216728.927,5199921.527,211.064,216728.893,5199921.495,211.120,16340,16331,245,4,0.003,0.073,0.00000,0.159
216728.893,5199921.495,211.120,216728.858,5199921.482,211.183,16341,16340,245,4,0.003,0.073,0.00000,0.081
216727.247,5199920.401,211.043,216727.228,5199920.465,211.092,16342,15835,2929,6,0.004,0.082,0.00000,0.307
216727.228,5199920.465,211.092,216727.207,5199920.519,211.145,16343,16342,2929,6,0.003,0.079,0.00000,0.221
216729.474,5199919.382,210.980,216729.390,5199919.362,211.077,16344,15072,2837,5,0.004,0.129,0.00001,0.225
216729.390,5199919.362,211.077,216729.348,5199919.403,211.147,16345,16344,2837,5,0.003,0.092,0.00000,0.126
216729.348,5199919.403,211.147,216729.303,5199919.457,211.216,16346,16345,2837,5,0.002,0.098,0.00000,0.000
216728.110,5199917.263,210.915,216728.028,5199917.291,211.102,16347,16242,2739,6,0.002,0.205,0.00000,0.000
216728.314,5199917.286,211.068,216728.353,5199917.232,211.116,16348,15984,2726,5,0.005,0.082,0.00001,0.390
216730.372,5199922.509,210.897,216730.322,5199922.568,210.961,16349,15986,53,5,0.003,0.100,0.00000,0.089
216730.322,5199922.568,210.961,216730.264,5199922.628,211.024,16350,16349,53,5,0.002,0.105,0.00000,0.000
216727.515,5199917.945,210.875,216727.460,5199917.863,210.923,16351,15388,2721,5,0.002,0.109,0.00000,0.000
216727.357,5199917.568,210.838,216727.327,5199917.541,210.918,16352,16248,2971,7,0.004,0.090,0.00000,0.354
216727.327,5199917.541,210.918,216727.294,5199917.509,210.993,16353,16352,2971,7,0.003,0.088,0.00000,0.267
216728.043,5199917.174,210.935,216728.117,5199917.083,210.971,16354,16243,2738,6,0.003,0.122,0.00000,0.247
216728.117,5199917.083,210.971,216728.167,5199917.011,211.004,16355,16354,2738,6,0.003,0.094,0.00000,0.153
216728.167,5199917.011,211.004,216728.210,5199916.944,211.037,16356,16355,2738,6,0.003,0.087,0.00000,0.072
216728.210,5199916.944,211.037,216728.249,5199916.880,211.069,16357,16356,2738,6,0.002,0.081,0.00000,0.000
216728.739,5199922.699,210.753,216728.737,5199922.782,210.785,16358,15692,251,5,0.003,0.089,0.00000,0.077
216728.737,5199922.782,210.785,216728.736,5199922.863,210.808,16359,16358,251,5,0.002,0.084,0.00000,0.000
216729.897,5199922.488,210.815,216729.892,5199922.496,210.913,16360,15694,69,5,0.005,0.098,0.00001,0.679
216730.466,5199922.443,210.827,216730.476,5199922.463,210.928,16361,15985,52,4,0.009,0.103,0.00003,1.457
216729.452,5199918.139,210.736,216729.433,5199918.134,210.849,16362,16175,2657,6,0.007,0.115,0.00002,0.919
216730.698,5199921.787,210.683,216730.736,5199921.767,210.760,16363,16255,46,4,0.003,0.088,0.00000,0.213
216728.993,5199920.856,210.735,216728.978,5199920.907,210.811,16364,15910,3019,6,0.003,0.093,0.00000,0.191
216729.452,5199918.139,210.736,216729.324,5199918.188,210.775,16365,16175,2665,7,0.003,0.142,0.00000,0.227
216729.324,5199918.188,210.775,216729.233,5199918.252,210.819,16366,16365,2665,7,0.003,0.120,0.00000,0.117
216727.360,5199916.912,210.559,216727.327,5199916.895,210.621,16367,15718,2948,6,0.005,0.073,0.00001,0.613
216730.482,5199923.039,210.542,216730.500,5199923.118,210.576,16368,16174,112,4,0.002,0.087,0.00000,0.000
216727.360,5199916.912,210.559,216727.401,5199916.731,210.551,16369,15718,2967,7,0.003,0.186,0.00000,0.051
216727.401,5199916.731,210.551,216727.429,5199916.689,210.558,16370,16369,2967,7,0.002,0.051,0.00000,0.000
216729.426,5199922.865,210.333,216729.484,5199922.883,210.400,16371,16148,217,5,0.003,0.091,0.00000,0.248
216729.853,5199918.717,210.300,216729.935,5199918.553,210.426,16372,16144,2687,5,0.003,0.222,0.00001,0.085
216729.935,5199918.553,210.426,216729.981,5199918.590,210.455,16373,16372,2688,6,0.002,0.066,0.00000,0.000
216723.729,5199916.629,210.380,216723.865,5199916.671,210.495,16374,15646,1906,6,0.003,0.183,0.00001,0.107
216723.740,5199916.471,210.325,216723.744,5199916.474,210.452,16375,15735,1910,7,0.007,0.128,0.00002,1.014
216723.744,5199916.474,210.452,216723.733,5199916.480,210.567,16376,16375,1910,7,0.006,0.115,0.00001,0.891
216723.733,5199916.480,210.567,216723.858,5199916.447,210.633,16377,16376,1911,8,0.004,0.144,0.00001,0.553
216730.718,5199922.967,210.378,216730.822,5199922.973,210.403,16378,16139,89,3,0.009,0.108,0.00003,1.259
216730.822,5199922.973,210.403,216730.930,5199922.985,210.417,16379,16378,89,3,0.009,0.110,0.00003,1.133
216730.930,5199922.985,210.417,216731.024,5199923.004,210.433,16380,16379,89,3,0.008,0.097,0.00002,1.036
216731.024,5199923.004,210.433,216731.101,5199923.041,210.447,16381,16380,89,3,0.008,0.087,0.00002,0.942
216731.101,5199923.041,210.447,216731.152,5199923.096,210.475,16382,16381,89,3,0.007,0.080,0.00001,0.865
216731.152,5199923.096,210.475,216731.187,5199923.160,210.519,16383,16382,89,3,0.007,0.085,0.00001,0.775
216730.099,5199920.589,210.197,216730.078,5199920.607,210.265,16384,15754,724,4,0.003,0.074,0.00000,0.067
216730.078,5199920.607,210.265,216730.057,5199920.627,210.333,16385,16384,724,4,0.002,0.073,0.00000,0.000
216723.728,5199916.407,210.373,216723.721,5199916.349,210.425,16386,15992,1907,6,0.010,0.078,0.00002,1.306
216723.721,5199916.349,210.425,216723.719,5199916.297,210.479,16387,16386,1907,6,0.009,0.075,0.00002,1.234
216723.719,5199916.297,210.479,216723.721,5199916.245,210.535,16388,16387,1907,6,0.009,0.077,0.00002,1.157
216731.054,5199921.375,210.224,216731.083,5199921.377,210.309,16389,15751,687,3,0.008,0.091,0.00002,1.299
216723.604,5199917.147,210.113,216723.661,5199917.173,210.226,16390,16236,1925,5,0.005,0.129,0.00001,0.373
216723.661,5199917.173,210.226,216723.723,5199917.203,210.319,16391,16390,1925,5,0.004,0.115,0.00001,0.260
216723.471,5199916.352,210.214,216723.395,5199916.340,210.268,16392,16241,1915,6,0.009,0.094,0.00002,1.150
216723.395,5199916.340,210.268,216723.318,5199916.327,210.326,16393,16392,1915,6,0.008,0.097,0.00002,1.056
216723.318,5199916.327,210.326,216723.249,5199916.308,210.388,16394,16393,1915,6,0.008,0.095,0.00002,0.959
216726.682,5199921.759,210.147,216726.686,5199921.678,210.145,16395,15650,352,3,0.003,0.081,0.00000,0.083
216726.686,5199921.678,210.145,216726.689,5199921.595,210.143,16396,16395,352,3,0.002,0.083,0.00000,0.000
216731.639,5199921.185,210.117,216731.641,5199921.210,210.191,16397,15760,773,6,0.003,0.078,0.00000,0.284
216731.463,5199919.804,210.134,216731.490,5199919.796,210.226,16398,16204,755,5,0.003,0.097,0.00000,0.318
216731.490,5199919.796,210.226,216731.511,5199919.803,210.325,16399,16398,755,5,0.003,0.101,0.00000,0.211
216731.916,5199919.845,209.778,216731.981,5199919.721,209.865,16400,16003,741,7,0.002,0.166,0.00000,0.000
216722.915,5199919.389,209.730,216722.865,5199919.426,209.806,16401,15511,2319,4,0.004,0.098,0.00001,0.320
216726.686,5199915.460,209.850,216726.749,5199915.449,209.929,16402,15783,2549,4,0.004,0.102,0.00000,0.247
216729.314,5199926.136,209.664,216729.343,5199926.108,209.777,16403,15794,1315,4,0.006,0.120,0.00001,0.799
216732.318,5199922.357,209.801,216732.423,5199922.380,209.848,16404,16023,829,4,0.005,0.118,0.00001,1.624
216732.423,5199922.380,209.848,216732.501,5199922.368,209.904,16405,16404,829,4,0.005,0.096,0.00001,1.527
216732.501,5199922.368,209.904,216732.581,5199922.364,209.960,16406,16405,829,4,0.005,0.098,0.00001,1.434
216732.581,5199922.364,209.960,216732.656,5199922.397,210.024,16407,16406,829,4,0.005,0.104,0.00001,1.343
216732.139,5199922.345,209.755,216732.020,5199922.320,209.818,16408,16024,843,4,0.003,0.137,0.00000,0.130
216721.520,5199919.346,208.400,216721.557,5199919.393,208.506,16409,16116,2240,4,0.005,0.121,0.00001,0.490
216721.557,5199919.393,208.506,216721.500,5199919.452,208.564,16410,16409,2242,5,0.004,0.100,0.00000,0.257
216730.617,5199918.881,208.018,216730.645,5199918.769,207.997,16411,14391,786,5,0.005,0.117,0.00001,0.731
